公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级测试开发工程师-金融事业部(J10609),5-10年,本科,15k-30k,福利待遇好
欧科互动网络科技（北京）有限公司,OKCoin,500-2000人,B轮,海淀区,测试开发工程师,3-5年,本科,15k-30k,"技术型,氛围好,福利多"
杭州有赞科技有限公司,有赞,500-2000人,上市公司,朝阳区,测试开发工程师（支付事业部）-北京-00327,3-5年,本科,15k-30k,福利好待遇佳，团队氛围好，有技术大牛
北京妙医佳信息技术有限公司,妙健康,150-500人,B轮,朝阳区,高级Java开发工程师,3-5年,本科,20k-30k,"六险一金,带薪年级,福利好,平台广"
北京言之有物科技有限公司,言之有物科技,50-150人,A轮,朝阳区,搜索引擎开发工程师,1-3年,本科,15k-30k,"工作氛围好,电商,挑战大,福利优厚"
北京轻松筹网络科技有限公司,轻松筹,500-2000人,C轮,东城区,PHP开发工程师-JS,3-5年,本科,18k-30k,"五险一金,绩效奖金,带薪年假"
融慧金科金融服务外包（北京）有限公司,融慧金科,50-150人,A轮,朝阳区,高级JAVA研发工程师,3-5年,本科,25k-50k,"带薪年假,五险一金,地铁周边,年终奖"
北京创新伙伴教育科技有限公司,智课网,500-2000人,B轮,海淀区,NLP研发工程师,不限,本科,20k-30k,"七险一金,绩效奖金,牛人带队,发展空间大"
艾普拉斯投资顾问（北京）有限公司,以太创服,150-500人,B轮,朝阳区,算法工程师,不限,本科,20k-30k,"团队背景强,发展空间大,成长快"
北京和讯在线信息咨询服务有限公司,和讯网,150-500人,不需要融资,朝阳区,大数据开发工程师(000871),3-5年,大专,15k-30k,"六险一金,弹性工作,绩效奖金,午餐补助"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,服务器端研发工程师,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴
北京火币天下网络技术有限公司,火币网,150-500人,A轮,海淀区,资深/高级开发工程师,3-5年,本科,20k-40k,"六险一金,午餐补助,下午茶,区块链行业"
北京狸米科技有限公司,狸米科技,150-500人,B轮,朝阳区,高级PHP开发工程师,5-10年,本科,20k-40k,"成长空间大,公司福利好"
北京量子金服网络科技有限公司,量子金服,50-150人,B轮,朝阳区,C++软件开发（2019年校招）,1年以下,硕士,18k-25k,六险一金 下午茶 团建
北京我最在行信息技术有限公司,在行,50-150人,A轮,朝阳区,算法工程师（应届毕业生）,1年以下,硕士,10k-20k,"北京户口,内部培训,领导体贴,团队融洽"
北京知多星科技有限公司,Flow++,15-50人,A轮,海淀区,高级C/C++研发工程师,3-5年,本科,15k-30k,"定期团建,发展空间大,技术驱动"
深思考人工智能机器人科技（北京）有限公司,深思考人工智能机器人,50-150人,A轮,海淀区,机器学习与算法工程师/研究员,不限,硕士,15k-30k,"前沿公司,大平台"
北京睿企信息科技有限公司,北京睿企信息科技有限公司,15-50人,A轮,朝阳区,Java开发工程师,1-3年,本科,15k-30k,"人工智能,技术大牛,丰富团建,免费两餐"
思特沃克软件技术（成都）有限公司,ThoughtWorks,2000人以上,不需要融资,东城区,JAVA,5-10年,不限,15k-30k,"技术大牛,外资公司,扁平化管理,敏捷教父"
北京易数科技有限公司,GrowingIO,150-500人,B轮,朝阳区,运维开发工程师,3-5年,本科,20k-35k,期权激励、硅谷文化、牛人共事、技术驱动
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,研究软件开发工程师,3-5年,本科,25k-50k,核心团队
深圳市有鱼智能科技有限公司,有鱼智能科技,150-500人,上市公司,朝阳区,量化交易开发高级工程师,3-5年,本科,28k-45k,"BAT团队,扁平管理,极客文化,上市券商"
北京舟济科技有限公司,松鼠拼拼,500-2000人,A轮,东城区,高级运维开发工程师,3-5年,本科,20k-30k,团队氛围好、领导nice
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,运维研发工程师（北京）-2019秋招,不限,本科,8k-16k,上市公司、弹性工作
杏树林信息技术（北京）有限公司,杏树林,150-500人,C轮,东城区,Java高级开发工程师,5-10年,本科,25k-35k,"一日三餐,水果零食,私人医生,近地铁"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,Serverless/FaaS 研发工程师,不限,本科,30k-60k,六险一金，免费三餐，租房补贴
北京易数科技有限公司,GrowingIO,150-500人,B轮,朝阳区,移动端测试开发工程师,3-5年,本科,20k-35k,期权激励、硅谷文化、牛人共事、技术驱动
中信百信银行股份有限公司,百信银行,150-500人,不需要融资,朝阳区,算法工程师,不限,硕士,30k-60k,"算法,数据挖掘,机器学习,深度学习"
克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,高级 Java 开发工程师,3-5年,本科,20k-40k,"大牛云集,硅谷文化,七险一金,租房补贴"
深圳佑驾创新科技有限公司,MINIEYE,150-500人,A轮,海淀区,后端开发工程师,1-3年,本科,15k-30k,"无人驾驶,车厂合作,扁平化管理,股票期权"
北京幻想纵横网络技术有限公司,百度文学,150-500人,未融资,朝阳区,高级java开发工程师-百度文学,3-5年,本科,15k-25k,六险一金、餐补补助、通讯补助、十五薪
广州摩翼信息科技有限公司,翼课网,500-2000人,不需要融资,大兴区,PHP高级研发工程师,1-3年,本科,10k-20k,大牛云集、激情团队、美女如云
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,策略工程研发工程师,1-3年,本科,20k-40k,"扁平管理,六险二金,免费三餐,弹性工作"
北京数字联盟网络科技有限公司,数盟网络,50-150人,B轮,海淀区,安卓开发工程师,1-3年,本科,15k-20k,"爆发式成长,成长空间,数据敏感,福利丰厚"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,移动端测试开发工程师,应届毕业生,本科,23k-25k,发展前景
北京香侬慧语科技有限责任公司,香侬科技,50-150人,A轮,海淀区,前端工程师,3-5年,本科,20k-30k,"核心团队,免费双餐,五险一金,扁平管理"
北京雪球信息科技有限公司,雪球,150-500人,D轮及以上,朝阳区,高级Java开发工程师-社区,3-5年,本科,20k-40k,"六险一金,免费午餐,扁平管理,成长空间大"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,信号处理高级工程师,3-5年,硕士,25k-50k,"博士云集,年底双薪,期权,补充医疗险"
北京汇文立业文化传播有限公司,北京汇文立业文化传播有限公司,50-150人,B轮,昌平区,ios高级开发工程师,3-5年,本科,14k-18k,"双休,五险一金,年终奖,饭补房补"
非凡维格（北京）信息科技有限公司,Weego Travel,15-50人,B轮,朝阳区,技术经理,5-10年,本科,30k-40k,国际产品；带薪年假；开放办公
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,广告投放技术专家-核心广告系统,1-3年,本科,25k-50k,"六险一金,弹性工作,免费三餐,租房补贴"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,ETL开发工程师,不限,本科,12k-24k,"项目前景好,发展空间大,团队氛围好,技术导向"
北京明略软件系统有限公司,明略数据,150-500人,C轮,海淀区,java开发工程师,3-5年,本科,20k-35k,六险一金，各种团建
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,LBS算法工程师/技术专家,3-5年,本科,30k-60k,"优秀团队,弹性工作,发展空间,战略业务"
北京质心教育科技有限公司,质心教育,50-150人,A轮,海淀区,c++开发工程师,3-5年,本科,20k-30k,公司发展、团队氛围、薪酬福利
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,运维开发工程师,3-5年,本科,20k-35k,"七险一金,免费三餐,弹性工作制,大牛多"
北京爱和健康科技有限公司,iHealth,150-500人,不需要融资,海淀区,后端开发工程师,3-5年,本科,13k-20k,弹性工作、百变下午茶、节日福利
北京市商汤科技开发有限公司,商汤科技,2000人以上,C轮,海淀区,后端研发工程师,3-5年,本科,20k-40k,"优秀团队,发展机会多"
北京翼鸥教育科技有限公司,翼鸥教育,50-150人,B轮,海淀区,PHP高级开发工程师（5年以上者！）,5-10年,本科,30k-50k,"年底14薪,提供三餐,团队大牛多,带薪年假"
北京乐城堡科技有限公司,JoyCastle,15-50人,不需要融资,朝阳区,高级Node.js后端研发工程师,3-5年,本科,20K-35K,"交通便利,办公环境好,福利待遇好,团队氛围好"
北京优护创智健康科技有限责任公司,优护家,50-150人,A轮,朝阳区,技术经理,5-10年,本科,30k-50k,"美味午餐,不定期团建,带薪年假,扁平管理"
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,高级运维开发工程师,3-5年,大专,22k-35k,"弹性工作制,扁平化管理,绩效奖金,核心业务"
北京轻松筹网络科技有限公司,轻松筹,500-2000人,C轮,东城区,运维开发工程师,3-5年,大专,15k-25k,"技术咖,氛围好,平台好"
北京理房通支付科技有限公司,理房通,150-500人,不需要融资,海淀区,高级测试开发工程师,3-5年,本科,20k-40k,六险一金
北京言之有物科技有限公司,言之有物科技,50-150人,A轮,朝阳区,数据挖掘开发工程师,1-3年,本科,15k-30k,"工作氛围好,电商,时尚电商,扁平管理"
