公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
杉数科技（北京）有限公司,杉数科技,50-150人,A轮,东城区,算法研发工程师,不限,本科,20k-30k,领域大牛导师&amp;精英团队 六险一金 快速成长
北京数猎天下科技有限公司,DataHunter,50-150人,A轮,海淀区,go,1-3年,本科,15k-29k,"五道口,技术大牛,数据可视化,期权奖励"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,高级/资深大数据开发工程师,5-10年,本科,25k-50k,"技术大牛,大数据,高成长,发展空间"
北京新美互通科技有限公司,Kika Tech(新美互通),150-500人,B轮,东城区,大数据开发工程师,3-5年,本科,30k-50k,发展空间大，领导好
北京商询科技有限公司,商询科技,50-150人,A轮,朝阳区,大数据开发工程师,3-5年,本科,20k-30k,"零食,地铁附近,五险一金"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,大数据开发工程师,5-10年,本科,35k-50k,"地铁周边,节日福利,晋升空间,年终奖金"
北京四方启点科技有限公司,四方启点,150-500人,未融资,海淀区,大数据分析开发工程师,不限,本科,20k-25k,"领导好,技能培训,岗位晋升,发展空间大"
北京读我科技有限公司,伴鱼口语,150-500人,C轮,朝阳区,Linux资深研发--技术经理方向(J10101),5-10年,本科,50k-100k,"产品牛,氛围好,团队好,福利高"
北京盈衍网络科技有限公司,黄金钱包,50-150人,C轮,朝阳区,大数据开发工程师,1-3年,本科,7k-14k,"六险一金,学习空间大,团队氛围好"
北京创新工场旷视国际人工智能技术研究院有限公司,创新工场AI工程院,150-500人,未融资,海淀区,后端开发工程师,3-5年,本科,15k-30k,"发展空间大,技术前沿,综合提升,资源广泛"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,业务测试技术专家(外卖测试组-北京总部),不限,本科,15k-20k,发展平台佳；发展机会多；工作氛围轻松
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,数据开发工程师,1-3年,本科,20k-35k,"大牛团队,机器学习,六险一金,年终奖丰厚"
轻客智能科技（江苏）有限公司,MYNTAI小觅智能,50-150人,A轮,朝阳区,ROS开发工程师,1-3年,本科,18k-30k,"发展空间大,快速发展期,团队氛围好,薪资优越"
秒针信息技术有限公司,秒针系统,500-2000人,D轮及以上,朝阳区,大数据开发工程师（计算方向）,3-5年,本科,25k-35k,"大牛多,学习型组织,技术创新"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,高级/资深服务端开发工程师,5-10年,本科,25k-50k,"技术大牛,高性能,大后端,发展空间"
北京商询科技有限公司,商询科技,50-150人,A轮,朝阳区,大数据研发工程师,3-5年,本科,20k-30k,"零食,地铁附近,五险一金"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,大数据研发工程师,3-5年,本科,25k-35k,奖金丰厚，扁平管理，大数据风控，科技金融
北京新美互通科技有限公司,Kika Tech(新美互通),150-500人,B轮,东城区,大数据研发工程师,1-3年,本科,20k-40k,技术大牛
秒针信息技术有限公司,秒针系统,500-2000人,D轮及以上,朝阳区,数据仓库开发工程师,3-5年,本科,25k-35k,"大牛多,学习型组织,技术创新"
北京新工场投资顾问有限公司,她理财,50-150人,A轮,朝阳区,大数据开发工程师,1-3年,本科,15k-30k,"互联网金融,无天花板,期权激励,六险一金"
贵阳货车帮科技有限公司,货车帮,2000人以上,B轮,朝阳区,大数据开发工程师,5-10年,本科,25k-50k,"五险一金,弹性工作,周末双休,平台大"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,大数据开发工程师--平台事业部,3-5年,本科,18k-36k,"前景广阔,16薪"
北京安为科技有限公司,北京安为科技有限公司,15-50人,未融资,海淀区,软件开发工程师,1-3年,本科,6k-10k,"五险一金,带薪年假,集体活动多,多次调薪等"
上海证大喜马拉雅网络科技有限公司,喜马拉雅,500-2000人,D轮及以上,朝阳区,Java技术经理/架构师（开放平台）,5-10年,本科,25k-40k,"音频独角兽,发展平台,弹性工作"
厦门美柚信息科技有限公司,美柚,500-2000人,D轮及以上,朝阳区,多媒体开发工程师,3-5年,本科,15k-30k,"六险一金,氛围好,技术牛逼,重点项目"
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,c++后台开发（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
北京瞰微智视科技有限公司,Conviva,150-500人,D轮及以上,朝阳区,高级后端开发工程师,5-10年,本科,25k-50k,"全球协作,硅谷技术,自我驱动,重开发"
成都远辽科技有限责任公司,远辽科技,15-50人,不需要融资,西城区,大数据开发工程师,5-10年,本科,15k-30k,"双休,五险一金,不定期团建,弹性工作"
北京快如科技有限公司,快如科技,150-500人,A轮,朝阳区,安全研发工程师,3-5年,本科,20k-30k,"六险一金,技术大牛,福利超多,氛围好"
北京新工场投资顾问有限公司,她理财,50-150人,A轮,朝阳区,资深后端开发工程师,3-5年,本科,20k-40k,15薪 期权激励 优秀团队 工程师文化
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,模型开发工程师,3-5年,硕士,20k-40k,"发展空间,核心业务,算法大牛多,团队一流"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,安全研发工程师,3-5年,本科,20k-30k,"团队年轻,技术氛围好,待遇好,成长快"
北京杰思安全科技有限公司,Majorsec,15-50人,A轮,朝阳区,驱动开发工程师,5-10年,本科,15k-25k,"创业公司,弹性工作,期权奖励,扁平管理"
北京博雅大智慧科技有限公司,博雅大数据学院,50-150人,未融资,海淀区,后端工程师,3-5年,大专,8k-15k,五险一金，其他补助等
北京数美时代科技有限公司,数美,150-500人,B轮,朝阳区,大数据研发工程师（校招）,应届毕业生,本科,18k-25k,"大牛导师,飞速发展,七险一金"
克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,Go开发工程师,3-5年,本科,20k-40k,"大牛云集,区块链技术,免费三餐,租房补贴"
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,php后端开发工程师（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
北京聚道科技有限公司,GeneDock,15-50人,B轮,海淀区,全栈工程师,5-10年,本科,20k-30k,"五险一金,免费午餐,团队融洽,技术超前"
北京百炼智能科技有限公司,百炼智能,15-50人,天使轮,朝阳区,搜索技术工程师,1-3年,本科,15k-30k,"牛人多,平台发展快,工作氛围好,福利优厚"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,后端开发工程师,应届毕业生,本科,15k-30k,六险一金，弹性工作，免费三餐，租房补贴
北京木瓜移动科技股份有限公司,木瓜移动,150-500人,B轮,海淀区,大数据开发工程师,不限,本科,15k-25k,"大平台,国际化,氛围好,五险一金"
北京蓦然认知科技有限公司,蓦然认知科技,50-150人,A轮,海淀区,信号处理研发工程师,5-10年,本科,30k-45k,"五险一金,扁平化管理,弹性时间,技术优势"
哆啦宝（北京）科技有限公司,哆啦宝,150-500人,B轮,朝阳区,大数据高级开发工程师,3-5年,本科,15k-30k,"BAT团队,不打卡,福利多多"
上海投中信息咨询股份有限公司北京办事处,投中信息,150-500人,D轮及以上,东城区,数据研发工程师,3-5年,本科,20k-40k,"行业领先,六险一金,多种福利,领导好"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,用户画像研发工程师-机票事业部(J12940),5-10年,本科,25k-40k,"核心模块,海量数据,16薪+"
北京猫盘技术有限公司,猫盘,15-50人,A轮,海淀区,ROM开发工程师,5-10年,本科,20k-40k,"带薪年假,五险一金,大牛多,上升空间大"
杭州数澜科技有限公司,数澜科技,150-500人,A轮,朝阳区,高级大数据开发工程师【北京】,3-5年,本科,15k-30k,"大牛云集,股票期权,六险一金,发展空间大"
天津市国瑞数码安全系统股份有限公司,国瑞数码,150-500人,不需要融资,朝阳区,高级大数据研发工程师（北京）,5-10年,本科,20k-30k,"五险一金,股票期权,员工旅游,带薪年假"
北京木瓜移动科技股份有限公司,木瓜移动,150-500人,B轮,海淀区,前端开发工程师,1-3年,本科,10k-20k,技术挑战大，扁平化管理，技术氛围好
北京至信普林科技有限公司,普林科技,50-150人,A轮,海淀区,前端开发工程师,3-5年,本科,15k-25k,平台好，发展空间大
北京地平线信息技术有限公司,地平线机器人,500-2000人,B轮,海淀区,软件开发工程师,1-3年,本科,20k-40k,"绩效奖金,弹性工作,技术大牛"
北京读我科技有限公司,伴鱼口语,150-500人,C轮,海淀区,web高级研发工程师,3-5年,本科,25k-30k,"产品牛,氛围好,空间大,福利高"
北京心知科技有限公司,心知科技,15-50人,A轮,朝阳区,后端开发工程师,1-3年,本科,15k-30k,"技术驱动,独特挑战,高速发展,股份期权"
北京瀚海星云科技有限公司,星云Clustar,15-50人,天使轮,西城区,Golang工程师,应届毕业生,本科,10k-20k,AI领域 前沿技术 专家指导 培训分享
北京微名天下科技有限公司,递名片,少于15人,A轮,朝阳区,前端工程师,3-5年,本科,15k-20k,专注产品、前景好、团队氛围好
北京合思信息技术有限公司,易快报,150-500人,B轮,海淀区,前端开发工程师-TMC,3-5年,本科,18k-25k,"前景好,成长快,老板好,无天花板"
北京彼刻科技有限公司,Hydro,15-50人,不需要融资,朝阳区,后端工程师,3-5年,本科,20k-40k,"团队氛围好,产品前景广,三餐+房补,弹性工作"
大鱼竞技（北京）网络科技有限公司,大鱼竞技,15-50人,天使轮,朝阳区,游戏开发工程师,1-3年,本科,15k-25k,五险一金 定期团建 年终旅游
轻易科技有限公司,轻易贷,2000人以上,上市公司,海淀区,大数据开发工程师,3-5年,本科,25k-50k,"弹性工作制,绩效奖金,扁平化管理,全产业链"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,大数据开发工程师-平台事业部,1-3年,本科,13k-22k,平台大、福利待遇好
北京读我科技有限公司,伴鱼口语,150-500人,C轮,朝阳区,web高级研发工程师(J10002),5-10年,本科,30k-50k,"产品牛,氛围好,团队好,福利高"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,Devops平台高级研发工程师,3-5年,本科,15k-25k,六险一金 年终分红 年度旅游 试用期全额
北京弥财投资咨询有限公司,弥财,50-150人,A轮,朝阳区,区块链开发工程师,3-5年,本科,20k-40k,"外企环境,行业先驱,零食无限,优秀同事"
苏州思必驰信息科技有限公司,思必驰科技,150-500人,C轮,海淀区,【校招】大数据开发工程师,应届毕业生,本科,15k-25k,AI 独角兽；语音交互
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,运维开发工程师,5-10年,本科,30k-60k,"六险一金,免费健身房,免费双餐,福利待遇优"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,运维开发工程师,3-5年,本科,20k-35k,"免费三餐,百万日活,弹性工作,扁平管理"
影时光网络技术（北京）有限公司,时光网-Mtime,500-2000人,不需要融资,朝阳区,数据仓库开发工程师,3-5年,本科,10k-20k,"平台好,福利全面,发展空间大,团队优秀"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,研发工程师（数据应用方向）,1-3年,本科,18k-25k,七险一金 核心部门 自助午餐 团建活动
北京合思信息技术有限公司,易快报,150-500人,B轮,海淀区,高级前端开发工程师,5-10年,本科,18k-35k,"前景好,成长快,氛围和谐,无天花板"
北京香侬慧语科技有限责任公司,香侬科技,50-150人,A轮,海淀区,后端/基础架构工程师,1-3年,本科,20k-40k,大牛带队，前沿科技，高速成长，氛围好
克鲁（北京）网络科技有限公司,Castbox,50-150人,B轮,朝阳区,Golang 开发工程师,3-5年,本科,20k-40k,"大牛云集,区块链技术,免费三餐,租房补贴"
北京灏博大数据科技有限公司,灏博大数据,15-50人,不需要融资,海淀区,高级前端开发工程师,3-5年,本科,17k-30k,发展空间大，集团资金支持
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级Golong开发工程师,3-5年,本科,20k-40k,"年底双薪,弹性工作,定期体检,免费班车"
北京吾好科技发展有限公司,吾好科技,150-500人,A轮,朝阳区,大数据开发工程师,3-5年,本科,15k-30k,"从0-1,技术大牛,回报丰厚"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级数据开发工程师-玩乐事业部(J11632),不限,本科,25k-30k,六险一金，团队和谐
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,高级大数据研发工程师,5-10年,本科,20k-35k,"上市大数据,年终奖金，技术牛人多"
轻客智能科技（江苏）有限公司,MYNTAI小觅智能,50-150人,A轮,朝阳区,自动驾驶开发工程师,1-3年,本科,13k-25k,"上升空间大,福利待遇好,弹性工作制,平台成长快"
北京摩点会想科技有限公司,摩点网,50-150人,A轮,朝阳区,go语言高级开发工程师,3-5年,本科,20k-30k,"新三板上市,六险一金,带薪假期,年底奖金"
北京小年糕互联网技术有限公司,小年糕,150-500人,C轮,海淀区,java后端开发工程师（转go）,3-5年,本科,20k-40k,"指数型增长,技术气氛好"
